Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.10-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6/Omega-3,1.09 [0.99-1.21],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Leu,1.01 [0.91-1.12],1.000,,Leucine
Total-BCAA,1.01 [0.91-1.12],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.00 [0.90-1.11],1.000,,Valine
VLDL-C,0.90 [0.82-1.00],1.000,,VLDL Cholesterol
M-LDL-FC%,0.87 [0.80-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.85 [0.77-0.94],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.84 [0.77-0.92],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.83 [0.75-0.91],1.000,,Total-Cholesterol
