Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.17 [1.13-1.21],1.858e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
S-VLDL-TG%,1.16 [1.12-1.21],3.492e-10,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.16 [1.12-1.20],4.099e-13,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.16 [1.12-1.20],2.559e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.16 [1.12-1.20],3.739e-10,***,Glycoprotein Acetyls
M-VLDL-TG%,1.15 [1.11-1.20],2.872e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.15 [1.11-1.19],4.036e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.14 [1.10-1.18],3.931e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.14 [1.10-1.18],1.192e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.13 [1.09-1.17],1.552e-06,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.13 [1.09-1.17],6.493e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.13 [1.08-1.18],0.026,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,1.12 [1.08-1.16],5.458e-05,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.11 [1.07-1.15],1.545e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.91 [0.88-0.94],0.016,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.91 [0.88-0.94],0.013,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-CE%,0.91 [0.88-0.94],0.032,*,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-CE%,0.91 [0.88-0.94],0.030,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
VLDL-C,0.91 [0.88-0.94],0.017,*,VLDL Cholesterol
S-HDL-L,0.91 [0.87-0.94],0.011,*,Total-Lipids in Small HDL
M-HDL-C%,0.90 [0.87-0.94],0.003,**,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-CE%,0.90 [0.87-0.94],0.015,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-PL,0.90 [0.87-0.93],0.003,**,Phospholipids in Small VLDL
M-VLDL-P,0.90 [0.87-0.93],0.002,**,Concentration of Medium VLDL Particles
S-VLDL-CE,0.90 [0.87-0.93],0.005,**,Cholesteryl Esters in Small VLDL
S-VLDL-CE%,0.90 [0.87-0.93],1.438e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
LA%,0.90 [0.87-0.93],1.468e-04,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-CE%,0.90 [0.87-0.93],5.984e-07,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.90 [0.87-0.93],7.890e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-CE%,0.90 [0.87-0.92],2.765e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-VLDL-PL,0.90 [0.86-0.93],3.349e-04,***,Phospholipids in Medium VLDL
Phosphoglyc,0.89 [0.86-0.93],2.873e-04,***,Phosphoglycerides
S-HDL-FC,0.89 [0.86-0.92],1.255e-04,***,Free Cholesterol in Small HDL
VLDL-CE,0.89 [0.86-0.92],9.320e-05,***,Cholesteryl Esters in VLDL
PUFA/MUFA,0.89 [0.86-0.92],2.316e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-C,0.89 [0.86-0.92],1.562e-04,***,Cholesterol in Small VLDL
XL-VLDL-C%,0.89 [0.86-0.92],0.001,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-VLDL-C%,0.89 [0.86-0.92],1.359e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
LA,0.89 [0.86-0.92],3.119e-06,***,Linoleic Acid
Omega-6,0.89 [0.86-0.92],4.619e-06,***,Omega-6 Fatty Acids
Unsaturation,0.89 [0.86-0.92],9.446e-06,***,Degree of Unsaturation
S-LDL-P,0.89 [0.86-0.92],2.067e-05,***,Concentration of Small LDL Particles
XL-VLDL-CE%,0.89 [0.85-0.92],3.145e-04,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
M-VLDL-FC%,0.89 [0.86-0.92],2.287e-07,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Total-L,0.89 [0.86-0.92],2.936e-07,***,Total-Lipids in Lipoprotein Particles
HDL-C,0.88 [0.85-0.92],0.003,**,HDL Cholesterol
HDL-CE,0.88 [0.85-0.92],0.003,**,Cholesteryl Esters in HDL
M-VLDL-FC,0.88 [0.85-0.92],4.459e-06,***,Free Cholesterol in Medium VLDL
M-LDL-P,0.88 [0.85-0.92],2.406e-06,***,Concentration of Medium LDL Particles
L-LDL-FC%,0.88 [0.85-0.91],1.799e-08,***,Free Cholesterol to Total-Lipids in Large LDL percentage
M-VLDL-PL%,0.88 [0.85-0.91],2.726e-08,***,Phospholipids to Total-Lipids in Medium VLDL percentage
PUFA,0.88 [0.85-0.91],2.759e-07,***,Polyunsaturated Fatty Acids
PC,0.88 [0.85-0.91],2.597e-06,***,Phosphatidylcholines
XS-VLDL-C,0.88 [0.85-0.91],9.766e-06,***,Cholesterol in Very Small VLDL
XS-VLDL-C%,0.88 [0.85-0.91],2.170e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-C%,0.88 [0.85-0.91],2.079e-08,***,Cholesterol to Total-Lipids in Small VLDL percentage
Cholines,0.88 [0.85-0.91],1.008e-06,***,Total-Cholines
HDL-P,0.88 [0.85-0.92],3.477e-05,***,Concentration of HDL Particles
Total-PL,0.88 [0.85-0.91],1.431e-07,***,Total-Phospholipids in Lipoprotein Particles
S-VLDL-FC,0.88 [0.85-0.91],6.452e-07,***,Free Cholesterol in Small VLDL
S-LDL-PL,0.88 [0.85-0.91],1.415e-07,***,Phospholipids in Small LDL
XS-VLDL-CE%,0.88 [0.85-0.91],4.041e-10,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.88 [0.85-0.91],1.104e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-C%,0.88 [0.85-0.90],1.792e-10,***,Cholesterol to Total-Lipids in Medium LDL percentage
DHA,0.88 [0.84-0.91],1.913e-06,***,Docosahexaenoic Acid
S-HDL-P,0.87 [0.84-0.91],9.777e-08,***,Concentration of Small HDL Particles
S-HDL-C,0.87 [0.84-0.91],2.613e-08,***,Cholesterol in Small HDL
S-LDL-L,0.87 [0.84-0.90],8.479e-09,***,Total-Lipids in Small LDL
S-LDL-CE,0.87 [0.84-0.90],8.317e-09,***,Cholesteryl Esters in Small LDL
M-LDL-CE,0.87 [0.84-0.90],5.401e-09,***,Cholesteryl Esters in Medium LDL
S-HDL-CE,0.87 [0.84-0.90],1.763e-08,***,Cholesteryl Esters in Small HDL
ApoB,0.87 [0.84-0.90],2.650e-09,***,Apolipoprotein B
XS-VLDL-CE,0.87 [0.84-0.90],2.314e-07,***,Cholesteryl Esters in Very Small VLDL
SM,0.87 [0.84-0.90],5.738e-08,***,Sphingomyelins
Remnant-C,0.87 [0.84-0.90],5.970e-10,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-P,0.87 [0.84-0.90],3.953e-09,***,Concentration of LDL Particles
M-LDL-L,0.87 [0.84-0.90],1.505e-10,***,Total-Lipids in Medium LDL
Total-P,0.87 [0.83-0.90],5.156e-08,***,Total-Concentration of Lipoprotein Particles
