Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.13 [1.03-1.25],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,1.08 [1.00-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-C,1.07 [0.99-1.17],1.000,,Total-Cholesterol
Remnant-C,1.05 [0.97-1.14],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,1.01 [0.93-1.10],1.000,,VLDL Cholesterol
ApoB/ApoA1,1.00 [0.92-1.09],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,0.99 [0.91-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
SFA%,0.98 [0.90-1.06],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,0.97 [0.89-1.05],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,0.92 [0.84-1.00],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
