Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.09 [0.98-1.21],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Ala,1.08 [0.97-1.20],1.000,,Alanine
M-LDL-PL%,1.04 [0.94-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-PL%,1.03 [0.90-1.18],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.02 [0.91-1.14],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.99 [0.89-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,0.95 [0.85-1.07],1.000,,Apolipoprotein A1
ApoB/ApoA1,0.91 [0.82-1.01],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.88 [0.79-0.98],1.000,,Apolipoprotein B
Clinical LDL-C,0.86 [0.78-0.95],1.000,,Clinical LDL Cholesterol
