Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.14 [0.95-1.37],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.14 [0.96-1.35],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.10 [0.94-1.29],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-C%,1.09 [0.92-1.29],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-CE%,1.01 [0.85-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Total-L,0.68 [0.58-0.79],0.151,,Total-Lipids in Lipoprotein Particles
M-VLDL-L,0.66 [0.56-0.79],0.774,,Total-Lipids in Medium VLDL
Total-FA,0.66 [0.56-0.77],0.062,,Total-Fatty Acids
Omega-6,0.65 [0.55-0.76],0.047,*,Omega-6 Fatty Acids
PUFA,0.63 [0.54-0.74],0.008,**,Polyunsaturated Fatty Acids
