Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.20 [1.02-1.41],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
VLDL-C,1.08 [0.92-1.27],1.000,,VLDL Cholesterol
VLDL-CE,1.06 [0.90-1.24],1.000,,Cholesteryl Esters in VLDL
M-LDL-PL%,1.04 [0.88-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB,1.00 [0.86-1.17],1.000,,Apolipoprotein B
Unsaturation,0.95 [0.81-1.12],1.000,,Degree of Unsaturation
HDL-FC,0.90 [0.73-1.11],1.000,,Free Cholesterol in HDL
PUFA%,0.89 [0.76-1.03],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,0.87 [0.75-1.01],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.86 [0.75-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
