Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Non-HDL-C,1.14 [0.93-1.41],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.14 [0.93-1.39],1.000,,LDL Cholesterol
Remnant-C,1.13 [0.92-1.40],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,1.12 [0.91-1.39],1.000,,Total-Cholesterol
M-LDL-TG%,1.09 [0.90-1.32],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-C,0.99 [0.77-1.27],1.000,,HDL Cholesterol
Tyr,0.97 [0.78-1.21],1.000,,Tyrosine
M-LDL-C%,0.90 [0.73-1.10],1.000,,Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.85 [0.72-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-HDL-CE%,0.84 [0.71-1.00],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
