Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.30 [1.22-1.38],1.373e-11,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.16 [1.10-1.24],0.232,,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.11 [1.04-1.18],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
Gly,1.04 [0.96-1.13],1.000,,Glycine
M-LDL-PL%,1.03 [0.97-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.87 [0.83-0.93],0.932,,Cholesterol to Total-Lipids in Small LDL percentage
Omega-3%,0.85 [0.80-0.90],0.044,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.84 [0.79-0.90],0.125,,Omega-3 Fatty Acids
DHA,0.83 [0.78-0.89],0.032,*,Docosahexaenoic Acid
Albumin,0.82 [0.77-0.87],1.757e-06,***,Albumin
