Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.16 [0.90-1.48],1.000,,Glycine
M-HDL-PL%,1.13 [0.95-1.36],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.10 [0.91-1.33],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,1.10 [0.92-1.31],1.000,,Alanine
M-HDL-TG%,1.09 [0.90-1.32],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-FC%,0.97 [0.81-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.87 [0.70-1.08],1.000,,HDL Cholesterol
ApoB,0.83 [0.69-0.99],1.000,,Apolipoprotein B
Clinical LDL-C,0.82 [0.69-0.97],1.000,,Clinical LDL Cholesterol
LDL-C,0.80 [0.67-0.95],1.000,,LDL Cholesterol
