Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.15 [0.99-1.33],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,1.13 [0.98-1.30],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,1.13 [0.98-1.30],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,1.04 [0.90-1.20],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-3%,1.03 [0.89-1.18],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Ile,1.00 [0.87-1.15],1.000,,Isoleucine
Clinical LDL-C,0.99 [0.86-1.13],1.000,,Clinical LDL Cholesterol
M-LDL-TG%,0.95 [0.82-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB,0.94 [0.82-1.08],1.000,,Apolipoprotein B
ApoB/ApoA1,0.92 [0.80-1.06],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
