Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.12 [0.94-1.32],1.000,,Free Cholesterol in HDL
Lactate,1.10 [0.96-1.28],1.000,,Lactate
M-LDL-FC%,1.03 [0.90-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-FC,1.02 [0.89-1.17],1.000,,Total-Free Cholesterol
LDL-FC,1.01 [0.88-1.16],1.000,,Free Cholesterol in LDL
M-VLDL-TG%,0.96 [0.82-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Tyr,0.96 [0.82-1.11],1.000,,Tyrosine
Total-BCAA,0.94 [0.81-1.10],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.94 [0.81-1.09],1.000,,Leucine
Ile,0.93 [0.80-1.07],1.000,,Isoleucine
