Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.42 [1.24-1.61],0.069,,Glycoprotein Acetyls
M-HDL-PL%,1.02 [0.89-1.16],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.02 [0.89-1.17],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.01 [0.85-1.20],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.01 [0.89-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.99 [0.87-1.12],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
LA%,0.98 [0.86-1.12],1.000,,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.98 [0.86-1.11],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Total-CE,0.97 [0.85-1.10],1.000,,Total-Esterified Cholesterol
M-VLDL-TG%,0.88 [0.77-1.01],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
