Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.07 [0.96-1.19],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-C,1.03 [0.93-1.14],1.000,,VLDL Cholesterol
VLDL-CE,1.02 [0.92-1.13],1.000,,Cholesteryl Esters in VLDL
LDL-CE,1.02 [0.92-1.12],1.000,,Cholesteryl Esters in LDL
Remnant-C,1.00 [0.91-1.11],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-FC,1.00 [0.90-1.10],1.000,,Free Cholesterol in LDL
Unsaturation,0.98 [0.89-1.09],1.000,,Degree of Unsaturation
M-LDL-FC%,0.97 [0.88-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-3,0.95 [0.86-1.06],1.000,,Omega-3 Fatty Acids
HDL-FC,0.91 [0.80-1.03],1.000,,Free Cholesterol in HDL
