Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-C,1.03 [0.94-1.13],1.000,,VLDL Cholesterol
Total-C,1.02 [0.93-1.11],1.000,,Total-Cholesterol
Total-CE,1.01 [0.92-1.11],1.000,,Total-Esterified Cholesterol
LDL-CE,1.01 [0.92-1.11],1.000,,Cholesteryl Esters in LDL
M-LDL-PL%,1.01 [0.91-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,0.99 [0.90-1.09],1.000,,Valine
M-LDL-FC%,0.98 [0.90-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.98 [0.88-1.08],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.97 [0.88-1.07],1.000,,Leucine
Ile,0.96 [0.87-1.05],1.000,,Isoleucine
