Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.11 [0.96-1.28],1.000,,Glycine
M-LDL-PL%,1.03 [0.93-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-CE%,1.03 [0.93-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,1.03 [0.93-1.14],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
His,1.02 [0.92-1.12],1.000,,Histidine
M-LDL-FC%,0.99 [0.90-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.94 [0.85-1.04],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Leu,0.88 [0.78-0.98],1.000,,Leucine
Total-BCAA,0.84 [0.76-0.94],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.83 [0.74-0.92],1.000,,Valine
