Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.20 [0.99-1.44],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.12 [0.94-1.35],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,1.12 [0.93-1.34],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
DHA%,1.10 [0.92-1.30],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.03 [0.86-1.23],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Clinical LDL-C,0.96 [0.80-1.14],1.000,,Clinical LDL Cholesterol
M-LDL-TG%,0.96 [0.80-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
LDL-C,0.95 [0.80-1.14],1.000,,LDL Cholesterol
ApoB,0.91 [0.76-1.08],1.000,,Apolipoprotein B
ApoB/ApoA1,0.87 [0.72-1.04],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
