Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.11 [1.05-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.08 [1.03-1.13],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.04 [0.99-1.10],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.02 [0.96-1.08],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-TG%,1.02 [0.96-1.07],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
Total-PL,0.88 [0.83-0.92],0.030,*,Total-Phospholipids in Lipoprotein Particles
S-HDL-CE,0.87 [0.83-0.92],0.031,*,Cholesteryl Esters in Small HDL
M-HDL-FC%,0.87 [0.83-0.92],0.023,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-L,0.87 [0.83-0.92],0.019,*,Total-Lipids in Small HDL
S-HDL-PL,0.87 [0.83-0.92],0.026,*,Phospholipids in Small HDL
Phosphoglyc,0.87 [0.83-0.92],0.019,*,Phosphoglycerides
Cholines,0.87 [0.83-0.91],0.012,*,Total-Cholines
S-HDL-C,0.87 [0.83-0.91],0.008,**,Cholesterol in Small HDL
S-HDL-FC,0.87 [0.83-0.91],0.010,**,Free Cholesterol in Small HDL
S-HDL-P,0.87 [0.82-0.91],0.010,**,Concentration of Small HDL Particles
M-HDL-PL,0.87 [0.82-0.91],0.045,*,Phospholipids in Medium HDL
M-HDL-L,0.86 [0.82-0.91],0.017,*,Total-Lipids in Medium HDL
M-HDL-CE,0.86 [0.81-0.91],0.028,*,Cholesteryl Esters in Medium HDL
HDL-PL,0.86 [0.81-0.91],0.030,*,Phospholipids in HDL
M-HDL-C,0.86 [0.81-0.91],0.016,*,Cholesterol in Medium HDL
HDL-L,0.86 [0.81-0.90],0.013,*,Total-Lipids in HDL
HDL-CE,0.85 [0.81-0.91],0.045,*,Cholesteryl Esters in HDL
M-HDL-P,0.85 [0.81-0.90],0.015,*,Concentration of Medium HDL Particles
ApoA1,0.85 [0.81-0.90],0.004,**,Apolipoprotein A1
HDL-C,0.85 [0.80-0.90],0.025,*,HDL Cholesterol
M-HDL-FC,0.85 [0.80-0.90],0.008,**,Free Cholesterol in Medium HDL
HDL-FC,0.85 [0.80-0.90],0.044,*,Free Cholesterol in HDL
HDL-P,0.85 [0.80-0.89],4.930e-04,***,Concentration of HDL Particles
Total-P,0.84 [0.80-0.89],1.845e-04,***,Total-Concentration of Lipoprotein Particles
