Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.10 [1.02-1.19],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-PL%,1.09 [1.01-1.18],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.03 [0.95-1.12],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-PL%,1.03 [0.95-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-LDL-CE%,1.01 [0.93-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.96 [0.89-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
VLDL-C,0.93 [0.86-1.01],1.000,,VLDL Cholesterol
Non-HDL-C,0.91 [0.84-0.99],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.91 [0.83-0.98],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.90 [0.83-0.97],1.000,,Total-Cholesterol
