Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.16 [1.12-1.20],7.602e-09,***,Glycoprotein Acetyls
MUFA%,1.13 [1.09-1.18],4.110e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.11 [1.07-1.15],0.005,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-HDL-PL%,1.11 [1.07-1.15],0.007,**,Phospholipids to Total-Lipids in Large HDL percentage
IDL-TG%,1.11 [1.07-1.15],0.015,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.10 [1.07-1.14],0.016,*,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-FC%,0.92 [0.89-0.95],0.026,*,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C%,0.91 [0.88-0.94],0.023,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-C%,0.91 [0.88-0.94],0.014,*,Cholesterol to Total-Lipids in Medium LDL percentage
S-VLDL-FC%,0.91 [0.88-0.94],0.044,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-CE%,0.91 [0.88-0.94],0.008,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Non-HDL-C,0.91 [0.87-0.94],0.030,*,Total-Cholesterol Minus HDL-C
LDL-C,0.91 [0.87-0.94],0.023,*,LDL Cholesterol
PUFA%,0.91 [0.87-0.94],0.005,**,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-L,0.90 [0.87-0.94],0.018,*,Total-Lipids in Large LDL
Clinical LDL-C,0.90 [0.87-0.94],0.009,**,Clinical LDL Cholesterol
L-LDL-CE,0.90 [0.87-0.94],0.020,*,Cholesteryl Esters in Large LDL
M-VLDL-C,0.90 [0.87-0.94],0.039,*,Cholesterol in Medium VLDL
L-LDL-PL,0.90 [0.87-0.94],0.020,*,Phospholipids in Large LDL
L-LDL-C,0.90 [0.87-0.93],0.006,**,Cholesterol in Large LDL
M-HDL-FC%,0.90 [0.87-0.94],0.025,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-C%,0.90 [0.87-0.93],3.947e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-FC,0.90 [0.87-0.93],0.003,**,Total-Free Cholesterol
LDL-FC,0.90 [0.86-0.93],0.004,**,Free Cholesterol in LDL
IDL-L,0.90 [0.86-0.93],0.002,**,Total-Lipids in IDL
Total-C,0.90 [0.86-0.93],7.765e-04,***,Total-Cholesterol
DHA%,0.90 [0.86-0.93],8.207e-04,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,0.89 [0.86-0.93],6.417e-04,***,Total-Esterified Cholesterol
M-VLDL-CE,0.89 [0.86-0.93],0.002,**,Cholesteryl Esters in Medium VLDL
IDL-FC,0.89 [0.86-0.93],0.003,**,Free Cholesterol in IDL
L-LDL-FC,0.89 [0.86-0.93],9.711e-04,***,Free Cholesterol in Large LDL
IDL-PL,0.89 [0.86-0.93],0.003,**,Phospholipids in IDL
IDL-C,0.89 [0.86-0.93],7.041e-04,***,Cholesterol in IDL
IDL-CE,0.89 [0.86-0.93],7.571e-04,***,Cholesteryl Esters in IDL
PUFA,0.89 [0.86-0.92],3.375e-04,***,Polyunsaturated Fatty Acids
Albumin,0.89 [0.86-0.92],4.817e-05,***,Albumin
PUFA/MUFA,0.89 [0.85-0.92],4.469e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-3,0.88 [0.84-0.91],1.512e-05,***,Omega-3 Fatty Acids
Omega-3%,0.88 [0.84-0.91],8.158e-07,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.87 [0.83-0.90],7.415e-07,***,Docosahexaenoic Acid
XL-HDL-P,0.86 [0.82-0.91],0.024,*,Concentration of Very Large HDL Particles
XL-HDL-C,0.86 [0.82-0.91],0.012,*,Cholesterol in Very Large HDL
XL-HDL-CE,0.86 [0.81-0.91],0.007,**,Cholesteryl Esters in Very Large HDL
Unsaturation,0.86 [0.83-0.89],1.310e-10,***,Degree of Unsaturation
