Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Glu,2.02 [1.84-2.21],6.408e-45,***,Glucose
Glu-lactate,2.00 [1.84-2.17],8.702e-56,***,Glucose-lactate
S-VLDL-TG%,1.80 [1.60-2.02],8.654e-18,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-TG%,1.76 [1.61-1.93],1.025e-27,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.73 [1.56-1.92],1.752e-20,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XS-VLDL-PL%,1.73 [1.56-1.90],7.647e-22,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.72 [1.57-1.89],7.535e-27,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.72 [1.57-1.88],7.790e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.71 [1.53-1.92],7.364e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.64 [1.49-1.81],1.598e-17,***,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-TG%,1.63 [1.40-1.89],1.186e-04,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
IDL-PL%,1.60 [1.45-1.76],5.340e-15,***,Phospholipids to Total-Lipids in IDL percentage
S-LDL-TG%,1.42 [1.29-1.57],1.120e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.42 [1.27-1.59],1.846e-04,***,Phospholipids to Total-Lipids in Medium LDL percentage
XXL-VLDL-PL%,1.42 [1.26-1.60],0.003,**,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
L-HDL-PL%,1.40 [1.28-1.53],5.488e-08,***,Phospholipids to Total-Lipids in Large HDL percentage
Sc-ala,1.40 [1.27-1.54],2.994e-06,***,Spectrometer-corrected alanine
Ala,1.33 [1.21-1.46],0.002,**,Alanine
M-HDL-PL%,1.30 [1.18-1.43],0.046,*,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-C%,0.80 [0.74-0.86],0.004,**,Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC%,0.79 [0.72-0.86],0.019,*,Free Cholesterol to Total-Lipids in IDL percentage
L-HDL-FC%,0.78 [0.73-0.84],7.417e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
LA%,0.76 [0.70-0.84],0.004,**,Linoleic Acid to Total-Fatty Acids percentage
XS-VLDL-FC%,0.75 [0.70-0.81],1.933e-07,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
XL-HDL-CE%,0.75 [0.69-0.81],6.552e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-CE%,0.74 [0.67-0.82],0.009,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,0.74 [0.66-0.83],0.018,*,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-L,0.74 [0.66-0.82],0.010,**,Total-Lipids in Large VLDL
