Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.13 [1.11-1.16],7.563e-20,***,Glycoprotein Acetyls
IDL-TG%,1.13 [1.10-1.15],2.631e-21,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.13 [1.10-1.15],1.355e-21,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.12 [1.10-1.15],5.090e-20,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.12 [1.10-1.15],1.151e-17,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.12 [1.09-1.15],1.928e-09,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-VLDL-TG%,1.12 [1.09-1.14],7.338e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-VLDL-TG%,1.11 [1.09-1.14],1.530e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
MUFA%,1.11 [1.08-1.14],4.732e-13,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.11 [1.09-1.13],1.560e-15,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-PL%,1.10 [1.08-1.13],1.574e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.10 [1.07-1.12],6.222e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.08 [1.06-1.11],1.615e-06,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-HDL-TG%,1.07 [1.04-1.10],0.044,*,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-C%,0.94 [0.92-0.96],0.019,*,Cholesterol to Total-Lipids in Medium HDL percentage
M-LDL-P,0.94 [0.92-0.96],0.026,*,Concentration of Medium LDL Particles
M-LDL-C,0.94 [0.92-0.96],0.016,*,Cholesterol in Medium LDL
L-LDL-P,0.94 [0.92-0.96],0.029,*,Concentration of Large LDL Particles
S-LDL-C,0.94 [0.92-0.96],0.010,*,Cholesterol in Small LDL
LDL-P,0.94 [0.92-0.96],0.016,*,Concentration of LDL Particles
S-LDL-FC%,0.94 [0.92-0.96],1.869e-04,***,Free Cholesterol to Total-Lipids in Small LDL percentage
ApoB,0.94 [0.91-0.96],0.003,**,Apolipoprotein B
S-HDL-CE%,0.94 [0.91-0.96],0.001,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LDL-CE,0.93 [0.91-0.96],0.001,**,Cholesteryl Esters in LDL
XS-VLDL-FC%,0.93 [0.92-0.95],5.566e-06,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-L,0.93 [0.91-0.95],4.850e-04,***,Total-Lipids in LDL
IDL-FC%,0.93 [0.91-0.95],9.364e-06,***,Free Cholesterol to Total-Lipids in IDL percentage
LDL-PL,0.93 [0.91-0.95],1.210e-04,***,Phospholipids in LDL
L-LDL-CE,0.93 [0.91-0.95],9.435e-05,***,Cholesteryl Esters in Large LDL
Remnant-C,0.93 [0.91-0.95],5.421e-05,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.93 [0.91-0.95],2.312e-05,***,LDL Cholesterol
Total-FC,0.93 [0.91-0.95],3.890e-05,***,Total-Free Cholesterol
S-HDL-C%,0.93 [0.91-0.95],1.223e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-L,0.93 [0.91-0.95],2.103e-05,***,Total-Lipids in Large LDL
Non-HDL-C,0.93 [0.91-0.95],1.149e-05,***,Total-Cholesterol Minus HDL-C
XS-VLDL-C,0.93 [0.91-0.95],4.016e-04,***,Cholesterol in Very Small VLDL
LA,0.93 [0.91-0.95],1.380e-05,***,Linoleic Acid
M-LDL-FC%,0.93 [0.91-0.95],1.021e-06,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.93 [0.91-0.95],1.501e-08,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
Total-C,0.93 [0.90-0.95],2.065e-06,***,Total-Cholesterol
L-HDL-C%,0.92 [0.91-0.94],9.176e-09,***,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-FC,0.92 [0.90-0.95],5.593e-06,***,Free Cholesterol in Small LDL
L-LDL-C,0.92 [0.90-0.95],2.121e-06,***,Cholesterol in Large LDL
Total-CE,0.92 [0.90-0.94],1.074e-06,***,Total-Esterified Cholesterol
Albumin,0.92 [0.90-0.94],1.562e-06,***,Albumin
M-LDL-FC,0.92 [0.90-0.94],1.366e-06,***,Free Cholesterol in Medium LDL
L-LDL-PL,0.92 [0.90-0.94],2.477e-07,***,Phospholipids in Large LDL
IDL-PL,0.92 [0.90-0.94],1.153e-06,***,Phospholipids in IDL
M-VLDL-C,0.92 [0.90-0.94],3.735e-07,***,Cholesterol in Medium VLDL
Clinical LDL-C,0.92 [0.90-0.94],1.312e-08,***,Clinical LDL Cholesterol
XS-VLDL-CE,0.92 [0.90-0.94],1.827e-06,***,Cholesteryl Esters in Very Small VLDL
IDL-L,0.92 [0.90-0.94],4.461e-08,***,Total-Lipids in IDL
