Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.17 [1.03-1.33],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
SFA%,1.13 [1.00-1.27],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
MUFA,1.05 [0.93-1.19],1.000,,Monounsaturated Fatty Acids
M-LDL-PL%,1.04 [0.92-1.18],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
SFA,1.03 [0.91-1.16],1.000,,Saturated Fatty Acids
Val,0.97 [0.85-1.11],1.000,,Valine
M-LDL-FC%,0.90 [0.80-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.81 [0.72-0.92],1.000,,Apolipoprotein B
ApoB/ApoA1,0.81 [0.71-0.92],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-CE%,0.77 [0.69-0.86],0.941,,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
