Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.08 [1.02-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA,1.05 [1.00-1.10],1.000,,Monounsaturated Fatty Acids
SFA,1.04 [0.99-1.09],1.000,,Saturated Fatty Acids
Total-FA,1.03 [0.98-1.08],1.000,,Total-Fatty Acids
Omega-3,1.01 [0.96-1.06],1.000,,Omega-3 Fatty Acids
HDL-C,0.98 [0.92-1.04],1.000,,HDL Cholesterol
LDL-C,0.97 [0.92-1.02],1.000,,LDL Cholesterol
Non-HDL-C,0.97 [0.92-1.01],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.96 [0.92-1.01],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-FC%,0.92 [0.88-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
