Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.11 [0.97-1.26],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,1.08 [0.95-1.23],1.000,,Valine
M-LDL-PL%,1.05 [0.92-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-3%,1.04 [0.92-1.18],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,1.01 [0.89-1.15],1.000,,Docosahexaenoic Acid
Remnant-C,0.94 [0.83-1.06],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
LDL-C,0.94 [0.83-1.06],1.000,,LDL Cholesterol
Non-HDL-C,0.94 [0.83-1.06],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.93 [0.82-1.05],1.000,,Total-Cholesterol
M-LDL-FC%,0.93 [0.82-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
