Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-VLDL-TG%,1.23 [1.14-1.33],0.020,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-HDL-PL,1.19 [1.13-1.26],2.829e-04,***,Phospholipids in Small HDL
S-HDL-L,1.19 [1.12-1.26],8.998e-04,***,Total-Lipids in Small HDL
XS-VLDL-TG%,1.19 [1.12-1.26],0.001,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.18 [1.11-1.25],0.007,**,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.16 [1.10-1.22],0.006,**,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-CE%,0.87 [0.82-0.91],0.007,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
XS-VLDL-C%,0.86 [0.82-0.91],0.006,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.86 [0.82-0.91],0.003,**,Free Cholesterol to Total-Lipids in Large LDL percentage
PUFA%,0.84 [0.80-0.89],3.664e-05,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-VLDL-CE%,0.84 [0.80-0.90],0.010,**,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
Omega-6%,0.84 [0.80-0.89],1.398e-05,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.83 [0.79-0.88],9.722e-05,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
XL-VLDL-CE%,0.83 [0.78-0.89],0.005,**,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
XL-VLDL-FC%,0.83 [0.78-0.89],0.013,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
XL-VLDL-C%,0.82 [0.77-0.88],0.002,**,Cholesterol to Total-Lipids in Very Large VLDL percentage
LA%,0.82 [0.78-0.87],2.678e-07,***,Linoleic Acid to Total-Fatty Acids percentage
