Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.18 [1.10-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.14 [1.06-1.23],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.03 [0.95-1.10],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Gln,1.02 [0.95-1.10],1.000,,Glutamine
Gly,1.01 [0.91-1.12],1.000,,Glycine
Remnant-C,0.95 [0.88-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.94 [0.87-1.01],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.93 [0.86-1.00],1.000,,Total-Cholesterol
M-LDL-FC%,0.90 [0.84-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.85 [0.79-0.91],0.767,,Cholesteryl Esters to Total-Lipids in IDL percentage
