Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.74 [1.49-2.03],8.144e-07,***,Glycoprotein Acetyls
Omega-6/Omega-3,1.46 [1.25-1.71],0.471,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
L-LDL-PL%,1.11 [0.94-1.31],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.09 [0.93-1.27],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.03 [0.88-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.97 [0.80-1.17],1.000,,HDL Cholesterol
Clinical LDL-C,0.79 [0.68-0.92],1.000,,Clinical LDL Cholesterol
Omega-3%,0.65 [0.55-0.77],0.137,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Omega-3,0.63 [0.52-0.76],0.425,,Omega-3 Fatty Acids
Albumin,0.60 [0.52-0.68],3.952e-09,***,Albumin
