Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.27 [1.23-1.32],3.046e-40,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.27 [1.22-1.31],3.904e-38,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.24 [1.20-1.28],1.803e-30,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,1.21 [1.17-1.25],9.945e-22,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.21 [1.16-1.25],6.413e-18,***,Phospholipids to Total-Lipids in Small HDL percentage
MUFA%,1.19 [1.15-1.23],1.804e-15,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-PL%,1.19 [1.15-1.23],9.690e-19,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.19 [1.14-1.23],4.423e-15,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.18 [1.14-1.23],2.799e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.18 [1.14-1.22],9.890e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
Tyr,1.17 [1.13-1.21],4.762e-12,***,Tyrosine
M-VLDL-TG%,1.16 [1.11-1.20],2.891e-08,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.15 [1.11-1.20],6.747e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
SFA%,1.15 [1.11-1.19],1.169e-10,***,Saturated Fatty Acids to Total-Fatty Acids percentage
XL-VLDL-TG%,1.15 [1.10-1.20],0.002,**,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,1.14 [1.10-1.19],6.788e-08,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-HDL-TG%,1.14 [1.10-1.18],8.359e-06,***,Triglycerides to Total-Lipids in Medium HDL percentage
L-HDL-TG,1.13 [1.09-1.18],1.206e-05,***,Triglycerides in Large HDL
M-HDL-TG,1.13 [1.09-1.17],5.886e-06,***,Triglycerides in Medium HDL
IDL-PL%,1.13 [1.09-1.17],1.865e-05,***,Phospholipids to Total-Lipids in IDL percentage
HDL-TG,1.12 [1.08-1.16],8.746e-05,***,Triglycerides in HDL
L-HDL-TG%,1.11 [1.07-1.15],0.001,**,Triglycerides to Total-Lipids in Large HDL percentage
IDL-TG,1.10 [1.06-1.14],0.047,*,Triglycerides in IDL
XS-VLDL-TG,1.10 [1.06-1.14],0.045,*,Triglycerides in Very Small VLDL
LDL-size,0.91 [0.88-0.94],0.011,*,Average Diameter for LDL Particles
M-HDL-FC%,0.91 [0.87-0.94],0.040,*,Free Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-L,0.90 [0.87-0.94],0.019,*,Total-Lipids in Medium VLDL
IDL-FC%,0.90 [0.88-0.93],1.290e-04,***,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-PL,0.90 [0.87-0.94],0.025,*,Phospholipids in Small VLDL
S-VLDL-CE%,0.90 [0.87-0.93],0.001,**,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
VLDL-CE,0.90 [0.87-0.93],0.003,**,Cholesteryl Esters in VLDL
S-VLDL-C,0.90 [0.86-0.93],0.006,**,Cholesterol in Small VLDL
