Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.17 [0.96-1.44],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-LDL-TG%,1.17 [0.98-1.41],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.13 [0.92-1.38],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-FC%,1.08 [0.90-1.30],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-VLDL-PL%,1.07 [0.83-1.39],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-LDL-FC%,1.00 [0.83-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.89 [0.70-1.13],1.000,,HDL Cholesterol
ApoB,0.81 [0.66-0.98],1.000,,Apolipoprotein B
Clinical LDL-C,0.78 [0.65-0.95],1.000,,Clinical LDL Cholesterol
LDL-C,0.77 [0.64-0.93],1.000,,LDL Cholesterol
