Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.49 [1.27-1.75],0.318,,Cholesteryl Esters in HDL
M-HDL-C,1.48 [1.27-1.73],0.181,,Cholesterol in Medium HDL
M-HDL-CE,1.48 [1.27-1.72],0.164,,Cholesteryl Esters in Medium HDL
M-HDL-FC,1.47 [1.26-1.72],0.310,,Free Cholesterol in Medium HDL
M-HDL-P,1.47 [1.26-1.71],0.182,,Concentration of Medium HDL Particles
M-LDL-TG%,1.00 [0.86-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Non-HDL-C,0.97 [0.84-1.12],1.000,,Total-Cholesterol Minus HDL-C
LDL-CE,0.97 [0.84-1.12],1.000,,Cholesteryl Esters in LDL
Remnant-C,0.97 [0.84-1.12],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,0.90 [0.78-1.04],1.000,,VLDL Cholesterol
