Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.16 [0.98-1.38],1.000,,Free Cholesterol in HDL
SFA,1.06 [0.92-1.21],1.000,,Saturated Fatty Acids
M-LDL-TG%,1.04 [0.91-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Total-FA,1.04 [0.90-1.19],1.000,,Total-Fatty Acids
Lactate,1.01 [0.87-1.17],1.000,,Lactate
M-LDL-FC%,0.97 [0.84-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
His,0.95 [0.82-1.10],1.000,,Histidine
Gln,0.94 [0.81-1.09],1.000,,Glutamine
Ile,0.92 [0.79-1.07],1.000,,Isoleucine
Tyr,0.92 [0.78-1.07],1.000,,Tyrosine
