Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Lactate,1.10 [0.94-1.29],1.000,,Lactate
HDL-FC,1.06 [0.89-1.27],1.000,,Free Cholesterol in HDL
MUFA,1.02 [0.88-1.18],1.000,,Monounsaturated Fatty Acids
M-LDL-PL%,1.02 [0.87-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
SFA,1.01 [0.87-1.16],1.000,,Saturated Fatty Acids
Val,0.95 [0.81-1.12],1.000,,Valine
Total-BCAA,0.93 [0.79-1.09],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,0.89 [0.78-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.85 [0.73-0.99],1.000,,Apolipoprotein B
ApoB/ApoA1,0.84 [0.72-0.99],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
