Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.06 [0.99-1.13],1.000,,Glycine
Gln,1.05 [1.00-1.10],1.000,,Glutamine
Phe,1.03 [0.98-1.08],1.000,,Phenylalanine
His,1.01 [0.97-1.06],1.000,,Histidine
M-LDL-PL%,1.01 [0.96-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,0.89 [0.85-0.93],0.848,,Cholesteryl Esters in VLDL
IDL-P,0.89 [0.84-0.93],0.887,,Concentration of IDL Particles
XL-VLDL-PL%,0.88 [0.84-0.93],0.133,,Phospholipids to Total-Lipids in Very Large VLDL percentage
XS-VLDL-C,0.88 [0.84-0.93],0.392,,Cholesterol in Very Small VLDL
XS-VLDL-CE,0.88 [0.84-0.93],0.348,,Cholesteryl Esters in Very Small VLDL
