Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.16 [1.03-1.32],1.000,,Creatinine
Glu,1.11 [0.99-1.25],1.000,,Glucose
Citrate,1.07 [0.95-1.21],1.000,,Citrate
M-LDL-PL%,1.03 [0.91-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-FC,1.03 [0.89-1.19],1.000,,Free Cholesterol in HDL
Gly,0.98 [0.83-1.16],1.000,,Glycine
M-LDL-CE%,0.95 [0.84-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.90 [0.81-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.89 [0.79-1.00],1.000,,Apolipoprotein B
ApoB/ApoA1,0.88 [0.78-0.99],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
