Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.14 [0.96-1.37],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,1.14 [0.96-1.35],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.13 [0.96-1.33],1.000,,Leucine
Tyr,1.09 [0.92-1.30],1.000,,Tyrosine
Ile,1.09 [0.92-1.28],1.000,,Isoleucine
M-LDL-FC%,0.99 [0.84-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gly,0.99 [0.78-1.25],1.000,,Glycine
His,0.96 [0.81-1.13],1.000,,Histidine
ApoB/ApoA1,0.85 [0.71-1.01],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.83 [0.70-0.98],1.000,,Apolipoprotein B
