Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Total-CE,1.08 [0.93-1.26],1.000,,Total-Esterified Cholesterol
Omega-6/Omega-3,1.04 [0.90-1.21],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,1.04 [0.90-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,1.03 [0.89-1.20],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
VLDL-CE,1.02 [0.88-1.19],1.000,,Cholesteryl Esters in VLDL
Tyr,0.98 [0.84-1.15],1.000,,Tyrosine
M-LDL-CE%,0.98 [0.84-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Ile,0.97 [0.84-1.13],1.000,,Isoleucine
Gln,0.97 [0.84-1.13],1.000,,Glutamine
M-LDL-PL%,0.95 [0.82-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
