Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.06 [1.01-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.03 [0.98-1.08],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-CE%,1.01 [0.96-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-VLDL-C%,1.01 [0.96-1.06],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.00 [0.95-1.06],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-LDL-FC%,0.99 [0.95-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.94 [0.89-1.00],1.000,,HDL Cholesterol
LDL-C,0.91 [0.87-0.95],1.000,,LDL Cholesterol
Clinical LDL-C,0.91 [0.87-0.95],1.000,,Clinical LDL Cholesterol
IDL-CE%,0.90 [0.86-0.94],0.670,,Cholesteryl Esters to Total-Lipids in IDL percentage
