Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.16 [1.13-1.19],1.087e-21,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.14 [1.11-1.17],6.339e-18,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.14 [1.10-1.17],7.562e-15,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.13 [1.11-1.16],7.671e-16,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.13 [1.10-1.16],2.096e-15,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-PL%,1.13 [1.09-1.16],2.602e-11,***,Phospholipids to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.11 [1.08-1.14],7.533e-09,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.10 [1.07-1.13],1.041e-04,***,Triglycerides to Total-Lipids in Small VLDL percentage
XS-VLDL-TG%,1.10 [1.07-1.13],1.457e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.09 [1.06-1.12],5.318e-04,***,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.08 [1.05-1.12],0.016,*,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.94 [0.91-0.96],0.009,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.93 [0.91-0.95],0.002,**,Cholesterol to Total-Lipids in Medium VLDL percentage
SFA,0.93 [0.90-0.95],0.007,**,Saturated Fatty Acids
S-VLDL-L,0.93 [0.90-0.95],0.049,*,Total-Lipids in Small VLDL
M-VLDL-FC%,0.93 [0.90-0.95],0.002,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
XL-VLDL-CE,0.93 [0.90-0.95],0.043,*,Cholesteryl Esters in Very Large VLDL
Leu,0.93 [0.90-0.95],0.037,*,Leucine
S-VLDL-C%,0.92 [0.90-0.95],0.001,**,Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-P,0.92 [0.90-0.95],0.033,*,Concentration of Very Small VLDL Particles
VLDL-P,0.92 [0.90-0.95],0.015,*,Concentration of VLDL Particles
M-HDL-C%,0.92 [0.90-0.95],0.002,**,Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-FC,0.92 [0.90-0.95],0.019,*,Free Cholesterol in Very Small VLDL
M-VLDL-PL%,0.92 [0.90-0.95],2.232e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
Omega-3%,0.92 [0.90-0.95],0.002,**,Omega-3 Fatty Acids to Total-Fatty Acids percentage
VLDL-FC,0.92 [0.90-0.95],0.002,**,Free Cholesterol in VLDL
L-LDL-FC%,0.92 [0.89-0.94],1.035e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.91 [0.89-0.94],1.688e-05,***,Albumin
Total-FA,0.91 [0.89-0.94],7.001e-06,***,Total-Fatty Acids
S-VLDL-CE,0.91 [0.89-0.94],2.819e-04,***,Cholesteryl Esters in Small VLDL
XL-HDL-CE%,0.91 [0.89-0.93],1.225e-08,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Unsaturation,0.91 [0.88-0.93],1.127e-06,***,Degree of Unsaturation
VLDL-C,0.91 [0.88-0.93],1.822e-06,***,VLDL Cholesterol
S-VLDL-PL,0.91 [0.88-0.93],2.354e-06,***,Phospholipids in Small VLDL
M-VLDL-L,0.91 [0.88-0.93],5.175e-07,***,Total-Lipids in Medium VLDL
XS-VLDL-C%,0.91 [0.88-0.93],1.304e-09,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-C,0.91 [0.88-0.93],2.580e-06,***,Cholesterol in Small VLDL
S-VLDL-FC%,0.90 [0.88-0.93],3.653e-09,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C,0.90 [0.88-0.93],8.351e-07,***,Cholesterol in Very Small VLDL
L-LDL-CE%,0.90 [0.88-0.93],4.716e-09,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
XS-VLDL-CE%,0.90 [0.88-0.92],7.190e-11,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
VLDL-CE,0.90 [0.88-0.93],5.784e-08,***,Cholesteryl Esters in VLDL
M-HDL-PL,0.90 [0.87-0.93],1.416e-06,***,Phospholipids in Medium HDL
S-VLDL-PL%,0.90 [0.88-0.92],8.300e-09,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-VLDL-P,0.90 [0.87-0.93],6.299e-08,***,Concentration of Medium VLDL Particles
S-LDL-PL,0.90 [0.87-0.92],7.912e-09,***,Phospholipids in Small LDL
S-LDL-P,0.90 [0.87-0.92],1.333e-08,***,Concentration of Small LDL Particles
M-VLDL-PL,0.90 [0.87-0.92],1.337e-08,***,Phospholipids in Medium VLDL
XS-VLDL-CE,0.89 [0.87-0.92],1.832e-08,***,Cholesteryl Esters in Very Small VLDL
S-VLDL-FC,0.89 [0.87-0.92],2.203e-09,***,Free Cholesterol in Small VLDL
HDL-PL,0.89 [0.87-0.92],3.676e-07,***,Phospholipids in HDL
Omega-3,0.89 [0.87-0.92],5.687e-09,***,Omega-3 Fatty Acids
M-VLDL-FC,0.89 [0.87-0.92],7.548e-10,***,Free Cholesterol in Medium VLDL
M-HDL-L,0.89 [0.86-0.92],8.577e-09,***,Total-Lipids in Medium HDL
DHA,0.89 [0.86-0.92],2.581e-09,***,Docosahexaenoic Acid
S-LDL-CE%,0.89 [0.87-0.91],9.286e-12,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-P,0.89 [0.86-0.91],7.139e-11,***,Concentration of Medium LDL Particles
M-LDL-C%,0.89 [0.87-0.91],2.014e-16,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-P,0.89 [0.86-0.91],1.804e-11,***,Concentration of Large LDL Particles
ApoB,0.89 [0.86-0.91],1.154e-12,***,Apolipoprotein B
LDL-P,0.89 [0.86-0.91],9.897e-12,***,Concentration of LDL Particles
S-LDL-L,0.89 [0.86-0.91],9.629e-13,***,Total-Lipids in Small LDL
M-VLDL-C,0.88 [0.86-0.91],1.116e-12,***,Cholesterol in Medium VLDL
M-HDL-CE,0.88 [0.86-0.91],1.396e-09,***,Cholesteryl Esters in Medium HDL
M-HDL-P,0.88 [0.86-0.91],5.450e-09,***,Concentration of Medium HDL Particles
IDL-C%,0.88 [0.86-0.90],3.717e-19,***,Cholesterol to Total-Lipids in IDL percentage
M-VLDL-CE,0.88 [0.86-0.91],6.869e-13,***,Cholesteryl Esters in Medium VLDL
IDL-P,0.88 [0.86-0.91],2.182e-12,***,Concentration of IDL Particles
HDL-L,0.88 [0.85-0.91],1.053e-09,***,Total-Lipids in HDL
M-HDL-C,0.88 [0.85-0.91],4.184e-10,***,Cholesterol in Medium HDL
LA,0.88 [0.86-0.90],2.636e-15,***,Linoleic Acid
Remnant-C,0.88 [0.86-0.90],1.417e-15,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-CE,0.88 [0.86-0.90],4.077e-14,***,Cholesteryl Esters in Small LDL
S-HDL-PL,0.88 [0.85-0.90],4.018e-14,***,Phospholipids in Small HDL
M-HDL-FC,0.88 [0.85-0.91],6.609e-10,***,Free Cholesterol in Medium HDL
S-LDL-FC,0.88 [0.85-0.90],4.479e-15,***,Free Cholesterol in Small LDL
IDL-PL,0.88 [0.85-0.90],2.133e-14,***,Phospholipids in IDL
S-LDL-C,0.88 [0.85-0.90],1.519e-15,***,Cholesterol in Small LDL
Total-L,0.88 [0.85-0.90],4.696e-18,***,Total-Lipids in Lipoprotein Particles
HDL-FC,0.87 [0.85-0.91],8.928e-09,***,Free Cholesterol in HDL
M-LDL-CE,0.87 [0.85-0.90],3.675e-16,***,Cholesteryl Esters in Medium LDL
SM,0.87 [0.85-0.90],1.452e-14,***,Sphingomyelins
Omega-6,0.87 [0.85-0.90],2.645e-17,***,Omega-6 Fatty Acids
M-HDL-FC%,0.87 [0.85-0.90],1.688e-16,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
ApoA1,0.87 [0.85-0.90],1.149e-12,***,Apolipoprotein A1
M-LDL-L,0.87 [0.85-0.90],2.209e-17,***,Total-Lipids in Medium LDL
L-LDL-C%,0.87 [0.85-0.89],8.440e-22,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-CE,0.87 [0.84-0.90],5.566e-11,***,Cholesteryl Esters in HDL
Non-HDL-C,0.87 [0.85-0.89],6.411e-20,***,Total-Cholesterol Minus HDL-C
Phosphoglyc,0.87 [0.85-0.90],5.238e-17,***,Phosphoglycerides
IDL-CE%,0.87 [0.85-0.89],4.921e-23,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-PL,0.87 [0.85-0.89],3.228e-17,***,Phospholipids in Medium LDL
IDL-FC,0.87 [0.85-0.89],9.069e-17,***,Free Cholesterol in IDL
HDL-C,0.87 [0.84-0.90],2.840e-11,***,HDL Cholesterol
M-LDL-C,0.87 [0.85-0.89],2.522e-18,***,Cholesterol in Medium LDL
IDL-L,0.87 [0.85-0.89],5.638e-19,***,Total-Lipids in IDL
S-HDL-L,0.87 [0.84-0.89],8.345e-18,***,Total-Lipids in Small HDL
LDL-L,0.87 [0.85-0.89],1.238e-20,***,Total-Lipids in LDL
LDL-PL,0.87 [0.84-0.89],1.058e-19,***,Phospholipids in LDL
Total-PL,0.87 [0.84-0.89],9.502e-20,***,Total-Phospholipids in Lipoprotein Particles
S-HDL-FC,0.87 [0.84-0.89],3.656e-18,***,Free Cholesterol in Small HDL
LDL-CE,0.87 [0.84-0.89],6.953e-21,***,Cholesteryl Esters in LDL
PUFA,0.87 [0.84-0.89],6.195e-20,***,Polyunsaturated Fatty Acids
Clinical LDL-C,0.87 [0.84-0.89],1.394e-22,***,Clinical LDL Cholesterol
Total-FC,0.86 [0.84-0.89],6.696e-21,***,Total-Free Cholesterol
LDL-C,0.86 [0.84-0.89],4.816e-22,***,LDL Cholesterol
PC,0.86 [0.84-0.89],8.534e-19,***,Phosphatidylcholines
L-LDL-L,0.86 [0.84-0.89],5.624e-22,***,Total-Lipids in Large LDL
Cholines,0.86 [0.84-0.89],1.133e-19,***,Total-Cholines
IDL-C,0.86 [0.84-0.89],1.881e-21,***,Cholesterol in IDL
M-LDL-FC,0.86 [0.84-0.89],1.530e-20,***,Free Cholesterol in Medium LDL
L-LDL-CE,0.86 [0.84-0.88],4.800e-22,***,Cholesteryl Esters in Large LDL
L-LDL-C,0.86 [0.84-0.88],5.547e-23,***,Cholesterol in Large LDL
LDL-FC,0.86 [0.84-0.88],4.562e-22,***,Free Cholesterol in LDL
L-LDL-PL,0.86 [0.84-0.88],8.063e-22,***,Phospholipids in Large LDL
IDL-CE,0.86 [0.83-0.88],2.487e-22,***,Cholesteryl Esters in IDL
S-LDL-C%,0.86 [0.84-0.88],8.723e-28,***,Cholesterol to Total-Lipids in Small LDL percentage
Total-C,0.86 [0.84-0.88],2.239e-25,***,Total-Cholesterol
L-LDL-FC,0.86 [0.83-0.88],1.011e-22,***,Free Cholesterol in Large LDL
Total-CE,0.85 [0.83-0.88],1.548e-26,***,Total-Esterified Cholesterol
HDL-P,0.85 [0.83-0.88],5.963e-19,***,Concentration of HDL Particles
S-HDL-CE,0.85 [0.83-0.88],1.418e-23,***,Cholesteryl Esters in Small HDL
S-HDL-C,0.85 [0.83-0.88],3.949e-24,***,Cholesterol in Small HDL
S-HDL-P,0.85 [0.83-0.88],1.735e-23,***,Concentration of Small HDL Particles
Total-P,0.84 [0.82-0.87],8.073e-23,***,Total-Concentration of Lipoprotein Particles
