Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.15 [1.06-1.25],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,1.13 [1.04-1.23],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-LDL-PL%,1.10 [1.01-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.05 [0.96-1.15],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-VLDL-PL%,1.04 [0.93-1.16],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
Total-C,0.82 [0.76-0.89],0.403,,Total-Cholesterol
S-LDL-C%,0.82 [0.76-0.88],0.069,,Cholesterol to Total-Lipids in Small LDL percentage
Total-CE,0.82 [0.76-0.89],0.249,,Total-Esterified Cholesterol
PC,0.80 [0.74-0.88],0.204,,Phosphatidylcholines
Total-P,0.79 [0.72-0.87],0.259,,Total-Concentration of Lipoprotein Particles
