Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.03 [0.93-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
HDL-FC,1.01 [0.90-1.14],1.000,,Free Cholesterol in HDL
SFA,1.01 [0.92-1.11],1.000,,Saturated Fatty Acids
Total-FA,1.01 [0.92-1.11],1.000,,Total-Fatty Acids
Total-FC,1.00 [0.91-1.10],1.000,,Total-Free Cholesterol
Non-HDL-C,1.00 [0.91-1.10],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.99 [0.90-1.09],1.000,,Total-Cholesterol
LDL-C,0.99 [0.90-1.09],1.000,,LDL Cholesterol
M-LDL-FC%,0.99 [0.90-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-CE,0.98 [0.88-1.10],1.000,,Cholesteryl Esters in HDL
