Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [1.09-1.19],0.012,*,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.14 [1.08-1.19],0.017,*,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.12 [1.07-1.18],0.246,,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.12 [1.07-1.17],0.758,,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.04 [0.99-1.09],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-C%,0.89 [0.86-0.93],0.035,*,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.89 [0.85-0.93],0.022,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE%,0.88 [0.84-0.92],0.002,**,Cholesteryl Esters to Total-Lipids in IDL percentage
IDL-L,0.88 [0.84-0.92],0.037,*,Total-Lipids in IDL
Total-C,0.88 [0.84-0.92],0.013,*,Total-Cholesterol
M-LDL-C%,0.88 [0.84-0.92],8.736e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.88 [0.84-0.92],0.013,*,Total-Esterified Cholesterol
ApoB,0.88 [0.84-0.92],0.034,*,Apolipoprotein B
Remnant-C,0.88 [0.84-0.92],0.014,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-FC,0.88 [0.84-0.92],0.019,*,Total-Free Cholesterol
S-LDL-L,0.88 [0.83-0.92],0.020,*,Total-Lipids in Small LDL
S-LDL-P,0.88 [0.83-0.92],0.038,*,Concentration of Small LDL Particles
M-VLDL-C,0.87 [0.83-0.92],0.023,*,Cholesterol in Medium VLDL
S-LDL-C%,0.87 [0.84-0.91],5.214e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
Non-HDL-C,0.87 [0.83-0.91],0.002,**,Total-Cholesterol Minus HDL-C
LDL-L,0.87 [0.83-0.91],0.002,**,Total-Lipids in LDL
S-LDL-CE,0.87 [0.83-0.92],0.011,*,Cholesteryl Esters in Small LDL
IDL-C,0.87 [0.83-0.91],0.006,**,Cholesterol in IDL
L-LDL-L,0.87 [0.83-0.91],0.002,**,Total-Lipids in Large LDL
Clinical LDL-C,0.87 [0.83-0.91],4.132e-04,***,Clinical LDL Cholesterol
M-LDL-L,0.87 [0.83-0.91],0.002,**,Total-Lipids in Medium LDL
LDL-CE,0.87 [0.83-0.91],0.001,**,Cholesteryl Esters in LDL
S-LDL-FC,0.87 [0.83-0.91],0.004,**,Free Cholesterol in Small LDL
LDL-C,0.87 [0.83-0.91],6.729e-04,***,LDL Cholesterol
L-LDL-CE,0.87 [0.83-0.91],0.002,**,Cholesteryl Esters in Large LDL
L-LDL-C,0.87 [0.83-0.91],0.001,**,Cholesterol in Large LDL
M-LDL-P,0.87 [0.83-0.91],0.007,**,Concentration of Medium LDL Particles
S-LDL-C,0.87 [0.83-0.91],0.003,**,Cholesterol in Small LDL
IDL-CE,0.87 [0.83-0.91],0.002,**,Cholesteryl Esters in IDL
M-LDL-PL,0.87 [0.83-0.91],0.003,**,Phospholipids in Medium LDL
M-LDL-CE,0.87 [0.83-0.91],0.002,**,Cholesteryl Esters in Medium LDL
LDL-PL,0.87 [0.83-0.91],0.001,**,Phospholipids in LDL
LDL-FC,0.86 [0.82-0.91],7.520e-04,***,Free Cholesterol in LDL
M-LDL-C,0.86 [0.82-0.91],7.731e-04,***,Cholesterol in Medium LDL
L-LDL-PL,0.86 [0.82-0.91],9.191e-04,***,Phospholipids in Large LDL
L-LDL-FC,0.86 [0.82-0.91],0.001,**,Free Cholesterol in Large LDL
M-LDL-FC,0.86 [0.82-0.90],6.256e-04,***,Free Cholesterol in Medium LDL
