Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.07 [1.03-1.11],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.05 [1.01-1.08],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-HDL-FC%,1.02 [0.99-1.06],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.01 [0.98-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-PL%,1.01 [0.98-1.05],1.000,,Phospholipids to Total-Lipids in Large HDL percentage
VLDL-CE,0.96 [0.93-1.00],1.000,,Cholesteryl Esters in VLDL
S-HDL-C,0.91 [0.88-0.95],0.804,,Cholesterol in Small HDL
S-HDL-CE,0.91 [0.88-0.95],0.519,,Cholesteryl Esters in Small HDL
S-HDL-P,0.91 [0.88-0.95],0.582,,Concentration of Small HDL Particles
Albumin,0.91 [0.88-0.94],0.048,*,Albumin
