Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-PL%,1.07 [0.89-1.29],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-PL%,1.05 [0.91-1.21],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-FC%,1.03 [0.88-1.21],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-TG%,1.00 [0.87-1.15],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.00 [0.87-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.99 [0.86-1.14],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA%,0.96 [0.84-1.10],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.95 [0.82-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Omega-6%,0.95 [0.83-1.08],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.88 [0.77-1.01],1.000,,Linoleic Acid to Total-Fatty Acids percentage
