Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gln,1.15 [1.06-1.25],1.000,,Glutamine
Gly,1.15 [1.03-1.28],1.000,,Glycine
M-HDL-CE%,1.09 [1.00-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-LDL-FC%,1.08 [1.00-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
His,1.02 [0.94-1.10],1.000,,Histidine
M-LDL-TG%,1.00 [0.92-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-CE,0.99 [0.90-1.09],1.000,,Cholesteryl Esters in HDL
Total-C,0.96 [0.89-1.03],1.000,,Total-Cholesterol
Remnant-C,0.94 [0.87-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,0.93 [0.85-1.00],1.000,,VLDL Cholesterol
