Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.11 [1.00-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
VLDL-C,1.04 [0.93-1.16],1.000,,VLDL Cholesterol
LDL-CE,1.02 [0.92-1.14],1.000,,Cholesteryl Esters in LDL
ApoB,1.01 [0.91-1.13],1.000,,Apolipoprotein B
LDL-C,1.01 [0.91-1.12],1.000,,LDL Cholesterol
Total-FC,1.00 [0.90-1.11],1.000,,Total-Free Cholesterol
LDL-FC,0.97 [0.87-1.09],1.000,,Free Cholesterol in LDL
Citrate,0.96 [0.86-1.08],1.000,,Citrate
HDL-FC,0.96 [0.84-1.09],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.89 [0.80-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
