Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.12 [1.10-1.14],4.843e-48,***,Glycoprotein Acetyls
L-LDL-TG%,1.10 [1.08-1.11],1.241e-35,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-PL%,1.09 [1.08-1.11],2.108e-29,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.09 [1.07-1.10],4.350e-29,***,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.09 [1.07-1.10],2.336e-24,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.08 [1.07-1.10],1.365e-25,***,Triglycerides to Total-Lipids in IDL percentage
Omega-6/Omega-3,1.08 [1.07-1.10],4.161e-23,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-PL%,1.07 [1.05-1.08],4.081e-15,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.06 [1.05-1.08],7.743e-12,***,Phospholipids to Total-Lipids in IDL percentage
L-HDL-PL%,1.06 [1.05-1.08],7.780e-13,***,Phospholipids to Total-Lipids in Large HDL percentage
XS-VLDL-TG%,1.06 [1.04-1.07],1.654e-09,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.06 [1.04-1.07],2.544e-09,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.06 [1.04-1.07],7.803e-08,***,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.06 [1.04-1.07],1.477e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.05 [1.04-1.07],2.430e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.05 [1.03-1.06],8.476e-05,***,Triglycerides to Total-Lipids in Medium VLDL percentage
SFA%,1.04 [1.02-1.05],0.043,*,Saturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-FC%,0.97 [0.95-0.98],0.011,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-CE%,0.96 [0.95-0.98],0.038,*,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.96 [0.95-0.98],0.009,**,Free Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-CE%,0.96 [0.95-0.98],0.001,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.96 [0.95-0.98],0.029,*,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.96 [0.95-0.97],0.003,**,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-CE%,0.96 [0.95-0.98],0.025,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Citrate,0.96 [0.95-0.98],0.043,*,Citrate
Omega-6%,0.96 [0.95-0.97],0.002,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-L,0.96 [0.95-0.97],0.009,**,Total-Lipids in Small VLDL
VLDL-P,0.96 [0.95-0.97],0.005,**,Concentration of VLDL Particles
S-HDL-L,0.96 [0.95-0.97],0.004,**,Total-Lipids in Small HDL
XL-VLDL-CE,0.96 [0.94-0.97],0.005,**,Cholesteryl Esters in Very Large VLDL
L-HDL-C%,0.96 [0.95-0.97],1.795e-05,***,Cholesterol to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.96 [0.95-0.97],5.673e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Acetate,0.96 [0.94-0.97],3.610e-04,***,Acetate
L-HDL-CE%,0.96 [0.95-0.97],3.346e-06,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
S-VLDL-C%,0.96 [0.94-0.97],8.149e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
VLDL-FC,0.96 [0.94-0.97],2.153e-04,***,Free Cholesterol in VLDL
