Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.18 [0.96-1.43],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.16 [0.96-1.40],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.14 [0.94-1.38],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,1.12 [0.92-1.36],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-LDL-C%,1.05 [0.87-1.26],1.000,,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-PL%,1.00 [0.82-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-C,0.90 [0.75-1.09],1.000,,LDL Cholesterol
Non-HDL-C,0.88 [0.73-1.06],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.88 [0.73-1.06],1.000,,Total-Cholesterol
Remnant-C,0.85 [0.70-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
