Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.06 [0.96-1.18],1.000,,Free Cholesterol in HDL
MUFA%,1.04 [0.95-1.14],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,1.04 [0.95-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Omega-6%,1.02 [0.94-1.11],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
SFA%,1.01 [0.93-1.09],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,0.99 [0.91-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.94 [0.86-1.03],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.93 [0.86-1.01],1.000,,Apolipoprotein B
Val,0.82 [0.75-0.90],1.000,,Valine
Total-BCAA,0.81 [0.74-0.89],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
