Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.11 [1.00-1.23],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,1.05 [0.95-1.16],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
SFA%,1.04 [0.95-1.14],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Creatinine,1.04 [0.94-1.16],1.000,,Creatinine
M-LDL-PL%,1.04 [0.94-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ala,0.99 [0.89-1.09],1.000,,Alanine
His,0.98 [0.89-1.08],1.000,,Histidine
M-LDL-FC%,0.95 [0.86-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Gln,0.94 [0.85-1.04],1.000,,Glutamine
M-LDL-CE%,0.89 [0.80-0.98],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
