Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.06-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.17 [1.01-1.35],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Val,1.06 [0.92-1.22],1.000,,Valine
Total-BCAA,1.05 [0.91-1.21],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Omega-6/Omega-3,1.02 [0.89-1.17],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Remnant-C,0.91 [0.80-1.05],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.90 [0.79-1.03],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.89 [0.78-1.02],1.000,,LDL Cholesterol
Total-C,0.87 [0.76-1.00],1.000,,Total-Cholesterol
M-LDL-FC%,0.83 [0.73-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
