Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.26 [1.16-1.37],0.043,*,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.25 [1.14-1.37],0.871,,Glycoprotein Acetyls
M-LDL-TG%,1.24 [1.13-1.35],0.427,,Triglycerides to Total-Lipids in Medium LDL percentage
XXL-VLDL-P,1.05 [0.97-1.15],1.000,,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-L,1.05 [0.96-1.15],1.000,,Total-Lipids in Chylomicrons and Extremely Large VLDL
M-LDL-FC%,0.89 [0.82-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.83 [0.75-0.90],1.000,,Cholesteryl Esters in LDL
Total-CE,0.82 [0.75-0.90],1.000,,Total-Esterified Cholesterol
L-LDL-C%,0.79 [0.73-0.86],0.004,**,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.78 [0.72-0.85],0.002,**,Cholesterol to Total-Lipids in Small LDL percentage
