Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.24 [1.11-1.38],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-LDL-FC%,1.17 [1.05-1.31],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,1.13 [1.01-1.26],1.000,,Linoleic Acid to Total-Fatty Acids percentage
HDL-CE,1.12 [0.98-1.28],1.000,,Cholesteryl Esters in HDL
PUFA/MUFA,1.11 [1.00-1.24],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-TG%,0.97 [0.87-1.08],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Clinical LDL-C,0.89 [0.80-0.99],1.000,,Clinical LDL Cholesterol
Non-HDL-C,0.87 [0.79-0.97],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.86 [0.78-0.96],1.000,,LDL Cholesterol
ApoB,0.86 [0.77-0.96],1.000,,Apolipoprotein B
