Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-PL%,1.20 [1.14-1.27],3.325e-05,***,Phospholipids to Total-Lipids in Small LDL percentage
IDL-PL%,1.16 [1.09-1.22],0.059,,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.15 [1.09-1.21],0.056,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.15 [1.09-1.21],0.055,,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.15 [1.09-1.21],0.144,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-C%,0.87 [0.83-0.91],0.013,*,Cholesterol to Total-Lipids in Large LDL percentage
IDL-C%,0.87 [0.83-0.91],0.002,**,Cholesterol to Total-Lipids in IDL percentage
Total-FA,0.86 [0.82-0.91],0.023,*,Total-Fatty Acids
M-LDL-C%,0.86 [0.81-0.90],1.517e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.85 [0.81-0.90],0.012,*,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-CE%,0.85 [0.81-0.90],0.006,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-FC,0.85 [0.80-0.90],0.033,*,Free Cholesterol in Large VLDL
IDL-CE%,0.85 [0.81-0.89],5.781e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
SM,0.85 [0.80-0.90],0.017,*,Sphingomyelins
Cholines,0.85 [0.80-0.90],0.006,**,Total-Cholines
XS-VLDL-FC,0.85 [0.80-0.90],0.032,*,Free Cholesterol in Very Small VLDL
S-VLDL-L,0.85 [0.80-0.90],0.005,**,Total-Lipids in Small VLDL
VLDL-L,0.85 [0.80-0.90],0.002,**,Total-Lipids in VLDL
Total-PL,0.84 [0.80-0.89],1.433e-04,***,Total-Phospholipids in Lipoprotein Particles
XS-VLDL-C,0.84 [0.79-0.89],0.002,**,Cholesterol in Very Small VLDL
VLDL-PL,0.84 [0.79-0.89],3.478e-04,***,Phospholipids in VLDL
S-LDL-PL,0.84 [0.79-0.89],1.950e-04,***,Phospholipids in Small LDL
VLDL-P,0.84 [0.79-0.89],7.380e-04,***,Concentration of VLDL Particles
XL-VLDL-C,0.84 [0.79-0.89],9.979e-04,***,Cholesterol in Very Large VLDL
L-VLDL-C,0.84 [0.79-0.89],9.357e-04,***,Cholesterol in Large VLDL
XS-VLDL-CE,0.84 [0.79-0.89],0.001,**,Cholesteryl Esters in Very Small VLDL
PUFA,0.83 [0.79-0.88],3.076e-05,***,Polyunsaturated Fatty Acids
Omega-6,0.83 [0.79-0.88],1.865e-05,***,Omega-6 Fatty Acids
LA,0.83 [0.79-0.88],4.538e-06,***,Linoleic Acid
S-LDL-FC,0.83 [0.79-0.88],3.164e-05,***,Free Cholesterol in Small LDL
S-VLDL-CE,0.83 [0.78-0.88],2.749e-04,***,Cholesteryl Esters in Small VLDL
IDL-FC,0.83 [0.78-0.88],3.039e-05,***,Free Cholesterol in IDL
Total-L,0.83 [0.78-0.87],2.747e-07,***,Total-Lipids in Lipoprotein Particles
IDL-PL,0.83 [0.78-0.88],3.539e-05,***,Phospholipids in IDL
S-VLDL-PL,0.83 [0.78-0.87],3.312e-05,***,Phospholipids in Small VLDL
VLDL-FC,0.83 [0.78-0.87],1.771e-05,***,Free Cholesterol in VLDL
S-LDL-C%,0.83 [0.78-0.87],1.858e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
S-VLDL-C,0.82 [0.78-0.87],3.304e-05,***,Cholesterol in Small VLDL
L-VLDL-CE,0.82 [0.78-0.87],6.083e-05,***,Cholesteryl Esters in Large VLDL
S-LDL-CE%,0.82 [0.78-0.87],5.519e-07,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-L,0.82 [0.78-0.87],6.587e-07,***,Total-Lipids in IDL
L-LDL-P,0.82 [0.77-0.87],6.945e-06,***,Concentration of Large LDL Particles
Total-CE,0.82 [0.78-0.86],7.441e-08,***,Total-Esterified Cholesterol
M-VLDL-L,0.82 [0.77-0.87],1.274e-06,***,Total-Lipids in Medium VLDL
XL-VLDL-CE,0.82 [0.77-0.87],1.863e-05,***,Cholesteryl Esters in Very Large VLDL
Total-C,0.82 [0.78-0.86],3.357e-08,***,Total-Cholesterol
S-LDL-L,0.82 [0.77-0.87],6.490e-07,***,Total-Lipids in Small LDL
L-LDL-L,0.82 [0.78-0.86],8.541e-08,***,Total-Lipids in Large LDL
LDL-FC,0.82 [0.77-0.87],3.925e-07,***,Free Cholesterol in LDL
M-VLDL-CE,0.82 [0.77-0.87],2.391e-06,***,Cholesteryl Esters in Medium VLDL
L-LDL-C,0.82 [0.77-0.86],1.006e-07,***,Cholesterol in Large LDL
L-LDL-CE,0.82 [0.77-0.86],1.707e-07,***,Cholesteryl Esters in Large LDL
L-LDL-FC,0.82 [0.77-0.86],6.850e-07,***,Free Cholesterol in Large LDL
IDL-C,0.82 [0.77-0.86],2.969e-07,***,Cholesterol in IDL
LDL-L,0.82 [0.78-0.86],2.649e-08,***,Total-Lipids in LDL
VLDL-C,0.82 [0.77-0.86],5.819e-07,***,VLDL Cholesterol
S-VLDL-FC,0.82 [0.77-0.87],3.009e-06,***,Free Cholesterol in Small VLDL
M-LDL-FC,0.82 [0.77-0.86],5.040e-07,***,Free Cholesterol in Medium LDL
LDL-C,0.82 [0.77-0.86],1.842e-08,***,LDL Cholesterol
S-LDL-P,0.81 [0.77-0.86],1.001e-06,***,Concentration of Small LDL Particles
