Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Remnant-C,1.29 [1.08-1.54],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
VLDL-C,1.28 [1.07-1.54],1.000,,VLDL Cholesterol
Total-C,1.27 [1.06-1.53],1.000,,Total-Cholesterol
M-LDL-TG%,1.09 [0.92-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
HDL-CE,1.02 [0.82-1.26],1.000,,Cholesteryl Esters in HDL
L-LDL-FC%,0.96 [0.80-1.14],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC%,0.93 [0.78-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-C%,0.85 [0.73-0.99],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-PL%,0.84 [0.69-1.01],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-CE%,0.83 [0.71-0.96],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
