Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.11 [0.95-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,1.09 [0.94-1.26],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Unsaturation,1.03 [0.89-1.20],1.000,,Degree of Unsaturation
LA,1.02 [0.88-1.19],1.000,,Linoleic Acid
Omega-6,1.02 [0.87-1.18],1.000,,Omega-6 Fatty Acids
M-LDL-PL%,0.99 [0.84-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Ile,0.96 [0.82-1.13],1.000,,Isoleucine
Leu,0.93 [0.79-1.09],1.000,,Leucine
Total-BCAA,0.89 [0.76-1.05],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,0.85 [0.72-1.01],1.000,,Valine
