Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.05 [0.98-1.12],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-TG%,1.04 [0.98-1.10],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Ile,1.03 [0.97-1.10],1.000,,Isoleucine
Leu,1.02 [0.96-1.08],1.000,,Leucine
M-LDL-CE%,1.02 [0.96-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,0.99 [0.94-1.06],1.000,,VLDL Cholesterol
M-LDL-FC%,0.96 [0.91-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.95 [0.90-1.01],1.000,,Cholesteryl Esters in LDL
Total-C,0.95 [0.89-1.00],1.000,,Total-Cholesterol
HDL-CE,0.93 [0.86-0.99],1.000,,Cholesteryl Esters in HDL
