Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.06 [0.94-1.19],1.000,,Glycine
M-LDL-PL%,1.05 [0.96-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Gln,1.02 [0.94-1.11],1.000,,Glutamine
M-HDL-TG%,1.01 [0.92-1.10],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
His,1.01 [0.93-1.09],1.000,,Histidine
M-LDL-FC%,0.98 [0.91-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
HDL-C,0.96 [0.88-1.06],1.000,,HDL Cholesterol
Clinical LDL-C,0.91 [0.84-0.99],1.000,,Clinical LDL Cholesterol
ApoB,0.91 [0.84-0.99],1.000,,Apolipoprotein B
LDL-C,0.90 [0.84-0.98],1.000,,LDL Cholesterol
