Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-3%,1.05 [0.97-1.14],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.03 [0.96-1.12],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.02 [0.95-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
DHA,1.02 [0.94-1.10],1.000,,Docosahexaenoic Acid
PUFA%,1.01 [0.94-1.09],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
ApoA1,0.97 [0.89-1.05],1.000,,Apolipoprotein A1
ApoB/ApoA1,0.96 [0.88-1.03],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-FC%,0.95 [0.88-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB,0.94 [0.87-1.01],1.000,,Apolipoprotein B
Clinical LDL-C,0.92 [0.86-0.99],1.000,,Clinical LDL Cholesterol
