Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-6/Omega-3,1.08 [0.99-1.18],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-HDL-TG%,1.07 [0.98-1.18],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.03 [0.94-1.12],1.000,,Glutamine
M-LDL-PL%,1.02 [0.93-1.12],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Tyr,1.02 [0.93-1.11],1.000,,Tyrosine
M-LDL-FC%,0.94 [0.87-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.90 [0.83-0.98],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.90 [0.82-0.97],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.89 [0.82-0.97],1.000,,LDL Cholesterol
IDL-CE%,0.82 [0.76-0.88],0.044,*,Cholesteryl Esters to Total-Lipids in IDL percentage
