Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-CE,1.08 [0.88-1.33],1.000,,Cholesteryl Esters in HDL
M-LDL-PL%,1.06 [0.89-1.27],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-CE,1.02 [0.85-1.21],1.000,,Total-Esterified Cholesterol
VLDL-C,1.01 [0.85-1.21],1.000,,VLDL Cholesterol
Total-C,1.01 [0.85-1.20],1.000,,Total-Cholesterol
M-LDL-FC%,1.00 [0.85-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-BCAA,0.99 [0.83-1.19],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
LDL-C,0.99 [0.84-1.17],1.000,,LDL Cholesterol
Clinical LDL-C,0.98 [0.83-1.16],1.000,,Clinical LDL Cholesterol
ApoB/ApoA1,0.98 [0.82-1.16],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
