Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,"0.079 [0.061,0.097]",4.455e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL%,"0.076 [0.057,0.094]",3.446e-12,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,"0.075 [0.057,0.092]",1.716e-13,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,"0.070 [0.053,0.087]",6.574e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,"0.068 [0.051,0.086]",1.010e-10,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,"0.067 [0.049,0.086]",2.718e-09,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,"0.057 [0.040,0.075]",1.244e-06,***,Glycoprotein Acetyls
S-LDL-TG%,"0.057 [0.039,0.074]",1.052e-06,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,"0.055 [0.036,0.073]",2.600e-05,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-TG%,"0.052 [0.034,0.070]",9.488e-05,***,Triglycerides to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,"0.048 [0.031,0.066]",4.352e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,"0.048 [0.030,0.066]",4.956e-04,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,"0.046 [0.028,0.065]",0.003,**,Triglycerides to Total-Lipids in Large HDL percentage
S-VLDL-TG%,"0.044 [0.026,0.062]",0.005,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL%,"0.041 [0.023,0.059]",0.034,*,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,"0.041 [0.023,0.058]",0.031,*,Triglycerides to Total-Lipids in Medium VLDL percentage
SFA%,"0.038 [0.021,0.056]",0.046,*,Saturated Fatty Acids to Total-Fatty Acids percentage
M-VLDL-C,"-0.038 [-0.055,-0.021]",0.044,*,Cholesterol in Medium VLDL
IDL-PL,"-0.039 [-0.056,-0.022]",0.040,*,Phospholipids in IDL
M-LDL-L,"-0.040 [-0.056,-0.023]",0.016,*,Total-Lipids in Medium LDL
S-LDL-C,"-0.040 [-0.057,-0.023]",0.014,*,Cholesterol in Small LDL
M-LDL-PL,"-0.040 [-0.057,-0.023]",0.011,*,Phospholipids in Medium LDL
SM,"-0.041 [-0.059,-0.023]",0.030,*,Sphingomyelins
PC,"-0.041 [-0.059,-0.023]",0.022,*,Phosphatidylcholines
Non-HDL-C,"-0.042 [-0.059,-0.025]",0.003,**,Total-Cholesterol Minus HDL-C
Cholines,"-0.042 [-0.060,-0.024]",0.013,*,Total-Cholines
M-LDL-C,"-0.042 [-0.059,-0.025]",0.003,**,Cholesterol in Medium LDL
IDL-L,"-0.043 [-0.060,-0.025]",0.004,**,Total-Lipids in IDL
ApoA1,"-0.043 [-0.061,-0.024]",0.027,*,Apolipoprotein A1
M-VLDL-CE,"-0.043 [-0.060,-0.026]",0.003,**,Cholesteryl Esters in Medium VLDL
LA,"-0.043 [-0.060,-0.026]",0.003,**,Linoleic Acid
HDL-FC,"-0.044 [-0.064,-0.025]",0.035,*,Free Cholesterol in HDL
Omega-6,"-0.045 [-0.062,-0.027]",0.001,**,Omega-6 Fatty Acids
S-LDL-FC%,"-0.045 [-0.062,-0.028]",0.001,**,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-C,"-0.045 [-0.063,-0.026]",0.009,**,Cholesterol in Medium HDL
S-HDL-P,"-0.045 [-0.062,-0.028]",9.811e-04,***,Concentration of Small HDL Particles
M-HDL-CE,"-0.045 [-0.063,-0.026]",0.007,**,Cholesteryl Esters in Medium HDL
LDL-PL,"-0.045 [-0.062,-0.028]",5.747e-04,***,Phospholipids in LDL
LDL-L,"-0.045 [-0.062,-0.029]",3.690e-04,***,Total-Lipids in LDL
Total-FC,"-0.046 [-0.063,-0.029]",4.922e-04,***,Total-Free Cholesterol
Omega-6%,"-0.046 [-0.064,-0.029]",8.644e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LDL-CE,"-0.047 [-0.063,-0.030]",1.862e-04,***,Cholesteryl Esters in LDL
Albumin,"-0.047 [-0.064,-0.030]",2.922e-04,***,Albumin
L-LDL-FC%,"-0.048 [-0.065,-0.030]",2.574e-04,***,Free Cholesterol to Total-Lipids in Large LDL percentage
