Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-FC%,1.08 [0.98-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.08 [0.98-1.19],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.07 [0.97-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.05 [0.95-1.17],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.04 [0.94-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.96 [0.86-1.08],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.96 [0.86-1.07],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.94 [0.85-1.05],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-TG%,0.94 [0.85-1.04],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.89 [0.80-0.99],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
