Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.20 [1.05-1.36],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.19 [1.06-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.15 [1.01-1.30],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.08 [0.95-1.22],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.00 [0.88-1.14],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
Remnant-C,0.76 [0.68-0.85],0.847,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
PUFA,0.75 [0.67-0.84],0.579,,Polyunsaturated Fatty Acids
M-VLDL-C,0.74 [0.65-0.84],0.798,,Cholesterol in Medium VLDL
Omega-3,0.72 [0.63-0.83],0.688,,Omega-3 Fatty Acids
DHA,0.71 [0.62-0.81],0.218,,Docosahexaenoic Acid
