Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.45 [1.25-1.68],0.244,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.43 [1.24-1.66],0.469,,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG%,1.22 [1.03-1.46],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.12 [0.94-1.34],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,1.05 [0.88-1.25],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-C%,0.72 [0.63-0.82],0.480,,Cholesterol to Total-Lipids in Large LDL percentage
Albumin,0.68 [0.59-0.79],0.040,*,Albumin
IDL-CE%,0.68 [0.59-0.78],0.008,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.68 [0.59-0.78],0.008,**,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE,0.65 [0.55-0.77],0.212,,Cholesteryl Esters in Small HDL
